Name,Data
Pachyramphus_homochrous,TRUE
Pachyramphus_minor,TRUE
Pachyramphus_polychopterus,TRUE
Pachyramphus_albogriseus,TRUE
Pachyramphus_marginatus,TRUE
Pachyramphus_major,TRUE
Pachyramphus_surinamus,TRUE
Pachyramphus_cinnamomeus,TRUE
Pachyramphus_niger,FALSE
Pachyramphus_castaneus,TRUE
Xenopsaris_albinucha,TRUE
Schiffornis_major,TRUE
Schiffornis_turdina,TRUE
Schiffornis_virescens,TRUE
Laniisoma_buckleyi,FALSE
Laniisoma_elegans,TRUE
Laniocera_hypopyrra,TRUE
Laniocera_rufescens,FALSE
Xenopipo_unicolor,TRUE
Xenopipo_flavicapilla,FALSE
Xenopipo_holochlora,FALSE
Xenopipo_uniformis,TRUE
Xenopipo_atronitens,TRUE
Corapipo_gutturalis,TRUE
Corapipo_leucorrhoa,TRUE
Corapipo_altera,TRUE
Masius_chrysopterus,TRUE
Ilicura_militaris,TRUE
Antilophia_galeata,TRUE
Antilophia_bokermanni,FALSE
Chiroxiphia_linearis,TRUE
Chiroxiphia_lanceolata,FALSE
Chiroxiphia_boliviana,TRUE
Chiroxiphia_caudata,TRUE
Chiroxiphia_pareola,TRUE
Lepidothrix_vilasboasi,FALSE
Lepidothrix_isidorei,FALSE
Lepidothrix_suavissima,TRUE
Lepidothrix_nattereri,TRUE
Lepidothrix_iris,TRUE
Lepidothrix_coeruleocapilla,TRUE
Lepidothrix_coronata,TRUE
Lepidothrix_serena,TRUE
Manacus_vitellinus,TRUE
Manacus_manacus,TRUE
Manacus_aurantiacus,TRUE
Manacus_candei,TRUE
Heterocercus_flavivertex,TRUE
Heterocercus_aurantiivertex,FALSE
Heterocercus_linteatus,TRUE
Pipra_fasciicauda,TRUE
Pipra_aureola,TRUE
Pipra_filicauda,TRUE
Pipra_cornuta,FALSE
Pipra_chloromeros,FALSE
Pipra_rubrocapilla,TRUE
Pipra_erythrocephala,TRUE
Pipra_mentalis,TRUE
Machaeropterus_deliciosus,TRUE
Pipra_pipra,TRUE
Machaeropterus_pyrocephalus,TRUE
Machaeropterus_regulus,TRUE
Tyranneutes_stolzmanni,TRUE
Tyranneutes_virescens,TRUE
Neopelma_chrysolophum,FALSE
Neopelma_chrysocephalum,TRUE
Neopelma_aurifrons,TRUE
Neopelma_sulphureiventer,TRUE
Neopelma_pallescens,TRUE
Carpornis_cucullata,FALSE
Carpornis_melanocephala,TRUE
Phoenicircus_nigricollis,TRUE
Phoenicircus_carnifex,FALSE
Rupicola_peruvianus,TRUE
Rupicola_rupicola,TRUE
Snowornis_subalaris,TRUE
Snowornis_cryptolophus,TRUE
Querula_purpurata,TRUE
Perissocephalus_tricolor,TRUE
Cephalopterus_penduliger,FALSE
Cephalopterus_ornatus,TRUE
Cephalopterus_glabricollis,FALSE
Pyroderus_scutatus,TRUE
Haematoderus_militaris,TRUE
Cotinga_cotinga,FALSE
Cotinga_maculata,FALSE
Cotinga_ridgwayi,FALSE
Cotinga_amabilis,FALSE
Cotinga_nattererii,FALSE
Cotinga_cayana,TRUE
Cotinga_maynana,TRUE
Tijuca_condita,FALSE
Tijuca_atra,TRUE
Lipaugus_unirufus,TRUE
Lipaugus_lanioides,FALSE
Lipaugus_fuscocinereus,TRUE
Lipaugus_vociferans,TRUE
Lipaugus_uropygialis,FALSE
Lipaugus_weberi,FALSE
Lipaugus_streptophorus,TRUE
Gymnoderus_foetidus,TRUE
Conioptilon_mcilhennyi,TRUE
Calyptura_cristata,FALSE
Phibalura_flavirostris,FALSE
Xipholena_atropurpurea,TRUE
Xipholena_lamellipennis,FALSE
Xipholena_punicea,TRUE
Carpodectes_hopkei,TRUE
Carpodectes_antoniae,FALSE
Carpodectes_nitidus,FALSE
Porphyrolaema_porphyrolaema,TRUE
Procnias_tricarunculatus,FALSE
Procnias_averano,FALSE
Procnias_albus,TRUE
Procnias_nudicollis,TRUE
Zaratornis_stresemanni,TRUE
Doliornis_sclateri,TRUE
Doliornis_remseni,FALSE
Ampelion_rubrocristatus,TRUE
Ampelion_rufaxilla,TRUE
Phytotoma_rara,TRUE
Phytotoma_raimondii,FALSE
Phytotoma_rutila,TRUE
Ampelioides_tschudii,TRUE
Pipreola_formosa,FALSE
Pipreola_whitelyi,TRUE
Pipreola_lubomirskii,FALSE
Pipreola_pulchra,TRUE
Pipreola_aureopectus,FALSE
Pipreola_arcuata,TRUE
Pipreola_intermedia,TRUE
Pipreola_frontalis,TRUE
Pipreola_riefferii,FALSE
Pipreola_jucunda,FALSE
Pipreola_chlorolepidota,TRUE
Myrmornis_torquata,TRUE
Pygiptila_stellaris,TRUE
Thamnistes_anabatinus,TRUE
Formicivora_littoralis,FALSE
Formicivora_rufa,TRUE
Formicivora_iheringi,FALSE
Formicivora_grisea,TRUE
Formicivora_erythronotos,FALSE
Formicivora_serrana,FALSE
Formicivora_intermedia,FALSE
Formicivora_melanogaster,TRUE
Myrmotherula_guttata,FALSE
Myrmotherula_iheringi,TRUE
Myrmotherula_longipennis,TRUE
Myrmotherula_axillaris,TRUE
Myrmotherula_sunensis,FALSE
Myrmotherula_schisticolor,TRUE
Myrmotherula_grisea,TRUE
Myrmotherula_behni,TRUE
Myrmotherula_snowi,FALSE
Myrmotherula_menetriesii,TRUE
Myrmotherula_assimilis,TRUE
Myrmotherula_pacifica,TRUE
Myrmotherula_surinamensis,TRUE
Myrmotherula_multostriata,TRUE
Myrmochanes_hemileucus,TRUE
Myrmotherula_cherriei,TRUE
Myrmotherula_klagesi,TRUE
Myrmotherula_longicauda,TRUE
Myrmotherula_luctuosa,FALSE
Myrmotherula_ignota,TRUE
Myrmotherula_brachyura,TRUE
Myrmotherula_urosticta,FALSE
Myrmotherula_sclateri,TRUE
Myrmotherula_ambigua,TRUE
Dichrozona_cincta,TRUE
Taraba_major,TRUE
Cymbilaimus_lineatus,TRUE
Cymbilaimus_sanctaemariae,TRUE
Batara_cinerea,TRUE
Hypoedaleus_guttatus,TRUE
Frederickena_viridis,TRUE
Frederickena_unduligera,TRUE
Mackenziaena_severa,TRUE
Mackenziaena_leachii,TRUE
Sakesphorus_canadensis,TRUE
Sakesphorus_luctuosus,TRUE
Thamnophilus_murinus,TRUE
Thamnophilus_schistaceus,TRUE
Xenornis_setifrons,FALSE
Thamnophilus_praecox,TRUE
Thamnophilus_nigriceps,TRUE
Thamnophilus_sticturus,TRUE
Thamnophilus_pelzelni,TRUE
Thamnophilus_ambiguus,TRUE
Thamnophilus_stictocephalus,TRUE
Thamnophilus_punctatus,TRUE
Thamnophilus_unicolor,TRUE
Thamnophilus_aroyae,TRUE
Thamnophilus_aethiops,TRUE
Thamnophilus_divisorius,FALSE
Thamnophilus_caerulescens,TRUE
Thamnophilus_cryptoleucus,TRUE
Thamnophilus_nigrocinereus,TRUE
Thamnophilus_amazonicus,TRUE
Sakesphorus_melanothorax,TRUE
Thamnophilus_insignis,TRUE
Sakesphorus_melanonotus,TRUE
Thamnophilus_atrinucha,TRUE
Thamnophilus_bridgesi,TRUE
Sakesphorus_bernardi,TRUE
Thamnophilus_torquatus,TRUE
Thamnophilus_ruficapillus,TRUE
Thamnophilus_doliatus,TRUE
Thamnophilus_zarumae,TRUE
Thamnophilus_palliatus,TRUE
Thamnophilus_tenuepunctatus,TRUE
Thamnophilus_multistriatus,TRUE
Sakesphorus_cristatus,TRUE
Dysithamnus_plumbeus,TRUE
Dysithamnus_mentalis,TRUE
Dysithamnus_xanthopterus,FALSE
Dysithamnus_occidentalis,FALSE
Dysithamnus_striaticeps,FALSE
Herpsilochmus_axillaris,TRUE
Herpsilochmus_longirostris,TRUE
Herpsilochmus_roraimae,FALSE
Herpsilochmus_dugandi,FALSE
Herpsilochmus_rufimarginatus,TRUE
Herpsilochmus_sellowi,FALSE
Herpsilochmus_parkeri,TRUE
Herpsilochmus_motacilloides,TRUE
Herpsilochmus_gentryi,FALSE
Herpsilochmus_atricapillus,TRUE
Herpsilochmus_stictocephalus,TRUE
Herpsilochmus_sticturus,FALSE
Herpsilochmus_dorsimaculatus,TRUE
Herpsilochmus_pileatus,FALSE
Herpsilochmus_pectoralis,FALSE
Dysithamnus_leucostictus,FALSE
Dysithamnus_puncticeps,TRUE
Dysithamnus_stictothorax,FALSE
Megastictus_margaritatus,TRUE
Thamnomanes_saturninus,TRUE
Thamnomanes_ardesiacus,TRUE
Thamnomanes_caesius,TRUE
Thamnomanes_schistogynus,TRUE
Myrmotherula_hauxwelli,TRUE
Myrmotherula_unicolor,FALSE
Myrmotherula_fluminensis,FALSE
Drymophila_rubricollis,TRUE
Drymophila_genei,TRUE
Drymophila_squamata,TRUE
Drymophila_ferruginea,TRUE
Drymophila_caudata,TRUE
Drymophila_devillei,TRUE
Drymophila_ochropyga,TRUE
Drymophila_malura,FALSE
Hypocnemis_cantator,TRUE
Hypocnemis_subflava,FALSE
Hypocnemis_flavescens,FALSE
Hypocnemis_striata,FALSE
Hypocnemis_peruviana,FALSE
Hypocnemis_hypoxantha,TRUE
Hypocnemis_ochrogyna,FALSE
Myrmeciza_hemimelaena,TRUE
Myrmeciza_castanea,TRUE
Cercomacra_nigrescens,TRUE
Cercomacra_serva,TRUE
Cercomacra_ferdinandi,FALSE
Cercomacra_tyrannina,TRUE
Cercomacra_parkeri,TRUE
Cercomacra_laeta,TRUE
Cercomacra_manu,TRUE
Cercomacra_brasiliana,TRUE
Cercomacra_melanaria,TRUE
Cercomacra_nigricans,TRUE
Cercomacra_cinerascens,TRUE
Cercomacra_carbonaria,TRUE
Phaenostictus_mcleannani,TRUE
Pithys_castaneus,TRUE
Pithys_albifrons,TRUE
Phlegopsis_erythroptera,TRUE
Phlegopsis_nigromaculata,TRUE
Skutchia_borbae,TRUE
Rhegmatorhina_berlepschi,FALSE
Rhegmatorhina_melanosticta,TRUE
Rhegmatorhina_cristata,FALSE
Rhegmatorhina_hoffmannsi,TRUE
Rhegmatorhina_gymnops,TRUE
Gymnopithys_leucaspis,TRUE
Gymnopithys_rufigula,TRUE
Gymnopithys_lunulatus,TRUE
Gymnopithys_salvini,TRUE
Willisornis_poecilinotus,TRUE
Schistocichla_leucostigma,TRUE
Myrmeciza_ruficauda,FALSE
Schistocichla_brunneiceps,FALSE
Schistocichla_rufifacies,FALSE
Myrmeciza_hyperythra,TRUE
Schistocichla_saturata,TRUE
Schistocichla_caurensis,FALSE
Schistocichla_schistacea,TRUE
Schistocichla_humaythae,FALSE
Sclateria_naevia,TRUE
Percnostola_lophotes,TRUE
Percnostola_rufifrons,TRUE
Percnostola_arenarum,FALSE
Pyriglena_atra,FALSE
Pyriglena_leuconota,TRUE
Pyriglena_leucoptera,TRUE
Gymnocichla_nudiceps,TRUE
Myrmeciza_goeldii,TRUE
Myrmeciza_melanoceps,TRUE
Myrmeciza_fortis,TRUE
Myrmeciza_immaculata,TRUE
Myrmoborus_lugubris,FALSE
Myrmoborus_leucophrys,TRUE
Myrmoborus_melanurus,FALSE
Myrmoborus_myotherinus,TRUE
Rhopornis_ardesiacus,TRUE
Myrmeciza_longipes,TRUE
Myrmeciza_ferruginea,TRUE
Myrmeciza_squamosa,TRUE
Myrmeciza_loricata,TRUE
Biatas_nigropectus,FALSE
Myrmeciza_disjuncta,FALSE
Hypocnemoides_melanopogon,FALSE
Hypocnemoides_maculicauda,TRUE
Hylophylax_naevioides,TRUE
Hylophylax_naevius,TRUE
Hylophylax_punctulatus,TRUE
Myrmeciza_griseiceps,TRUE
Myrmeciza_nigricauda,TRUE
Myrmeciza_berlepschi,TRUE
Myrmeciza_laemosticta,TRUE
Myrmeciza_exsul,TRUE
Myrmotherula_minor,FALSE
Microrhopias_quixensis,TRUE
Epinecrophylla_fulviventris,TRUE
Epinecrophylla_erythrura,TRUE
Epinecrophylla_fjeldsaai,FALSE
Epinecrophylla_leucophthalma,TRUE
Myrmotherula_gutturalis,TRUE
Epinecrophylla_haematonota,TRUE
Epinecrophylla_spodionota,TRUE
Epinecrophylla_ornata,TRUE
Stymphalornis_acutirostris,FALSE
Neoctantes_niger,TRUE
Clytoctantes_atrogularis,FALSE
Clytoctantes_alixii,FALSE
Myrmorchilus_strigilatus,TRUE
Myrmeciza_atrothorax,TRUE
Myrmeciza_pelzelni,TRUE
Myrmotherula_gularis,FALSE
Terenura_spodioptila,FALSE
Terenura_maculata,FALSE
Terenura_sharpei,TRUE
Terenura_callinota,TRUE
Terenura_sicki,FALSE
Terenura_humeralis,TRUE
Pittasoma_rufopileatum,TRUE
Pittasoma_michleri,TRUE
Conopophaga_roberti,FALSE
Conopophaga_ardesiaca,TRUE
Conopophaga_castaneiceps,FALSE
Conopophaga_aurita,TRUE
Conopophaga_melanops,FALSE
Conopophaga_cearae,FALSE
Conopophaga_peruviana,TRUE
Conopophaga_lineata,TRUE
Conopophaga_melanogaster,FALSE
Melanopareia_maranonica,FALSE
Melanopareia_maximiliani,TRUE
Melanopareia_torquata,TRUE
Melanopareia_elegans,TRUE
Glyphorynchus_spirurus,TRUE
Dendrocincla_anabatina,TRUE
Dendrocincla_fuliginosa,TRUE
Dendrocincla_homochroa,TRUE
Dendrocincla_merula,TRUE
Dendrocincla_turdina,TRUE
Dendrocincla_tyrannina,TRUE
Deconychura_stictolaema,FALSE
Deconychura_longicauda,TRUE
Sittasomus_griseicapillus,TRUE
Drymornis_bridgesii,TRUE
Campylorhamphus_pucherani,TRUE
Lepidocolaptes_souleyetii,TRUE
Lepidocolaptes_albolineatus,TRUE
Lepidocolaptes_angustirostris,TRUE
Lepidocolaptes_squamatus,TRUE
Lepidocolaptes_falcinellus,TRUE
Lepidocolaptes_leucogaster,TRUE
Lepidocolaptes_lacrymiger,TRUE
Lepidocolaptes_affinis,TRUE
Campylorhamphus_falcularius,TRUE
Campylorhamphus_pusillus,TRUE
Campylorhamphus_procurvoides,TRUE
Campylorhamphus_trochilirostris,TRUE
Dendroplex_picus,TRUE
Dendroplex_kienerii,FALSE
Xiphorhynchus_elegans,TRUE
Xiphorhynchus_spixii,TRUE
Xiphorhynchus_pardalotus,TRUE
Xiphorhynchus_ocellatus,TRUE
Xiphorhynchus_fuscus,TRUE
Xiphorhynchus_triangularis,TRUE
Xiphorhynchus_erythropygius,TRUE
Xiphorhynchus_susurrans,TRUE
Xiphorhynchus_guttatus,TRUE
Xiphorhynchus_lachrymosus,TRUE
Xiphorhynchus_flavigaster,TRUE
Xiphorhynchus_obsoletus,TRUE
Nasica_longirostris,TRUE
Dendrexetastes_rufigula,TRUE
Hylexetastes_stresemanni,FALSE
Hylexetastes_perrotii,TRUE
Hylexetastes_brigidai,FALSE
Hylexetastes_uniformis,FALSE
Xiphocolaptes_albicollis,TRUE
Xiphocolaptes_major,TRUE
Xiphocolaptes_falcirostris,FALSE
Xiphocolaptes_promeropirhynchus,TRUE
Dendrocolaptes_sanctithomae,TRUE
Dendrocolaptes_certhia,TRUE
Dendrocolaptes_hoffmannsi,FALSE
Dendrocolaptes_platyrostris,TRUE
Dendrocolaptes_picumnus,TRUE
Xenops_rutilans,TRUE
Xenops_minutus,TRUE
Xenops_tenuirostris,FALSE
Berlepschia_rikeri,TRUE
Leptasthenura_andicola,FALSE
Leptasthenura_setaria,FALSE
Leptasthenura_pileata,TRUE
Leptasthenura_fuliginiceps,TRUE
Leptasthenura_striolata,FALSE
Leptasthenura_aegithaloides,TRUE
Leptasthenura_platensis,TRUE
Leptasthenura_xenothorax,FALSE
Leptasthenura_striata,FALSE
Sylviorthorhynchus_desmursii,TRUE
Leptasthenura_yanacensis,TRUE
Asthenes_virgata,FALSE
Asthenes_hudsoni,FALSE
Schoeniophylax_phryganophilus,TRUE
Certhiaxis_cinnamomeus,TRUE
Certhiaxis_mustelinus,FALSE
Gyalophylax_hellmayri,TRUE
Synallaxis_cabanisi,TRUE
Synallaxis_spixi,TRUE
Synallaxis_brachyura,FALSE
Synallaxis_azarae,TRUE
Synallaxis_propinqua,FALSE
Synallaxis_albescens,TRUE
Synallaxis_frontalis,TRUE
Synallaxis_stictothorax,TRUE
Siptornopsis_hypochondriaca,TRUE
Synallaxis_unirufa,FALSE
Synallaxis_ruficapilla,TRUE
Synallaxis_infuscata,FALSE
Synallaxis_courseni,FALSE
Synallaxis_albigularis,FALSE
Synallaxis_scutata,TRUE
Synallaxis_subpudica,FALSE
Synallaxis_moesta,FALSE
Synallaxis_hypospodia,FALSE
Synallaxis_albilora,FALSE
Synallaxis_kollari,FALSE
Synallaxis_candei,TRUE
Synallaxis_maranonica,FALSE
Synallaxis_fuscorufa,FALSE
Synallaxis_cherriei,FALSE
Synallaxis_macconnelli,FALSE
Synallaxis_erythrothorax,TRUE
Synallaxis_zimmeri,FALSE
Synallaxis_gujanensis,FALSE
Asthenes_berlepschi,FALSE
Synallaxis_cinerascens,TRUE
Synallaxis_castanea,FALSE
Asthenes_steinbachi,TRUE
Synallaxis_cinnamomea,TRUE
Asthenes_luizae,FALSE
Synallaxis_tithys,FALSE
Synallaxis_whitneyi,FALSE
Synallaxis_rutilans,TRUE
Asthenes_patagonica,TRUE
Asthenes_maculicauda,FALSE
Spartonoica_maluroides,TRUE
Acrobatornis_fonsecai,TRUE
Xenerpestes_singularis,TRUE
Xenerpestes_minlosi,FALSE
Metopothrix_aurantiaca,TRUE
Limnoctites_rectirostris,TRUE
Cranioleuca_sulphurifera,TRUE
Cranioleuca_dissita,FALSE
Cranioleuca_semicinerea,FALSE
Cranioleuca_erythrops,TRUE
Cranioleuca_subcristata,TRUE
Cranioleuca_pallida,FALSE
Cranioleuca_demissa,TRUE
Cranioleuca_antisiensis,TRUE
Cranioleuca_curtata,TRUE
Cranioleuca_baroni,TRUE
Cranioleuca_muelleri,FALSE
Cranioleuca_vulpecula,FALSE
Cranioleuca_vulpina,TRUE
Cranioleuca_pyrrhophia,TRUE
Cranioleuca_obsoleta,TRUE
Cranioleuca_henricae,TRUE
Cranioleuca_gutturata,FALSE
Cranioleuca_albicapilla,TRUE
Cranioleuca_hellmayri,FALSE
Cranioleuca_marcapatae,TRUE
Cranioleuca_albiceps,TRUE
Siptornis_striaticollis,TRUE
Thripophaga_berlepschi,FALSE
Thripophaga_macroura,FALSE
Thripophaga_cherriei,FALSE
Thripophaga_fusciceps,TRUE
Roraimia_adusta,TRUE
Pseudoseisura_unirufa,FALSE
Pseudoseisura_gutturalis,FALSE
Pseudoseisura_cristata,FALSE
Pseudoseisura_lophotes,TRUE
Asthenes_huancavelicae,FALSE
Asthenes_humicola,TRUE
Asthenes_cactorum,TRUE
Oreophylax_moreirae,TRUE
Asthenes_ottonis,TRUE
Asthenes_pyrrholeuca,TRUE
Asthenes_arequipae,FALSE
Asthenes_pudibunda,TRUE
Schizoeaca_fuliginosa,TRUE
Schizoeaca_griseomurina,FALSE
Schizoeaca_helleri,TRUE
Schizoeaca_vilcabambae,FALSE
Schizoeaca_harterti,TRUE
Schizoeaca_perijana,FALSE
Schizoeaca_coryi,FALSE
Schizoeaca_palpebralis,FALSE
Asthenes_heterura,FALSE
Asthenes_anthoides,TRUE
Asthenes_urubambensis,TRUE
Asthenes_humilis,TRUE
Asthenes_flammulata,TRUE
Asthenes_modesta,TRUE
Asthenes_sclateri,TRUE
Asthenes_wyatti,TRUE
Asthenes_baeri,TRUE
Asthenes_dorbignyi,TRUE
Anumbius_annumbi,TRUE
Coryphistera_alaudina,TRUE
Hellmayrea_gularis,TRUE
Phacellodomus_maculipectus,TRUE
Phacellodomus_erythrophthalmus,TRUE
Phacellodomus_ruber,TRUE
Phacellodomus_dorsalis,FALSE
Phacellodomus_striaticollis,TRUE
Phacellodomus_rufifrons,TRUE
Phacellodomus_striaticeps,TRUE
Phacellodomus_inornatus,FALSE
Phacellodomus_ferrugineigula,FALSE
Phacellodomus_sibilatrix,FALSE
Aphrastura_spinicauda,TRUE
Aphrastura_masafuerae,FALSE
Premnornis_guttuligera,TRUE
Tarphonomus_certhioides,TRUE
Tarphonomus_harterti,TRUE
Pseudocolaptes_lawrencii,TRUE
Pseudocolaptes_johnsoni,FALSE
Pseudocolaptes_boissonneautii,TRUE
Phleocryptes_melanops,TRUE
Limnornis_curvirostris,TRUE
Lochmias_nematura,TRUE
Furnarius_cinnamomeus,FALSE
Furnarius_minor,FALSE
Furnarius_torridus,FALSE
Furnarius_leucopus,TRUE
Furnarius_longirostris,FALSE
Furnarius_figulus,TRUE
Furnarius_cristatus,TRUE
Furnarius_rufus,TRUE
Upucerthia_serrana,TRUE
Upucerthia_validirostris,TRUE
Upucerthia_jelskii,TRUE
Upucerthia_saturatior,FALSE
Upucerthia_albigula,TRUE
Upucerthia_dumetaria,TRUE
Cinclodes_excelsior,TRUE
Cinclodes_comechingonus,TRUE
Cinclodes_olrogi,TRUE
Cinclodes_oustaleti,TRUE
Cinclodes_albidiventris,TRUE
Cinclodes_fuscus,TRUE
Cinclodes_antarcticus,TRUE
Cinclodes_atacamensis,TRUE
Cinclodes_palliatus,TRUE
Cinclodes_patagonicus,TRUE
Cinclodes_nigrofumosus,TRUE
Cinclodes_taczanowskii,TRUE
Cinclodes_aricomae,TRUE
Cinclodes_albiventris,FALSE
Cinclodes_pabsti,TRUE
Clibanornis_dendrocolaptoides,TRUE
Automolus_ochrolaemus,TRUE
Cichlocolaptes_leucophrus,FALSE
Automolus_leucophthalmus,TRUE
Automolus_infuscatus,TRUE
Hyloctistes_subulatus,TRUE
Hyloctistes_virgatus,FALSE
Automolus_rubiginosus,TRUE
Hylocryptus_erythrocephalus,TRUE
Hylocryptus_rectirostris,FALSE
Automolus_melanopezus,TRUE
Automolus_rufipileatus,TRUE
Thripadectes_melanorhynchus,FALSE
Thripadectes_holostictus,FALSE
Thripadectes_rufobrunneus,TRUE
Thripadectes_flammulatus,TRUE
Thripadectes_virgaticeps,FALSE
Thripadectes_scrutator,FALSE
Thripadectes_ignobilis,TRUE
Heliobletus_contaminatus,TRUE
Philydor_atricapillus,TRUE
Philydor_novaesi,FALSE
Philydor_rufum,FALSE
Philydor_erythrocercum,FALSE
Philydor_fuscipenne,FALSE
Philydor_ruficaudatum,TRUE
Philydor_erythropterum,FALSE
Philydor_pyrrhodes,TRUE
Philydor_lichtensteini,TRUE
Anabacerthia_striaticollis,TRUE
Anabacerthia_variegaticeps,FALSE
Anabacerthia_amaurotis,FALSE
Syndactyla_ruficollis,FALSE
Syndactyla_subalaris,FALSE
Syndactyla_roraimae,FALSE
Syndactyla_rufosuperciliata,TRUE
Syndactyla_dimidiata,FALSE
Syndactyla_guttulata,FALSE
Simoxenops_striatus,FALSE
Simoxenops_ucayalae,TRUE
Megaxenops_parnaguae,TRUE
Anabazenops_dorsalis,TRUE
Anabazenops_fuscus,TRUE
Ancistrops_strigilatus,TRUE
Margarornis_bellulus,TRUE
Margarornis_squamiger,TRUE
Margarornis_stellatus,FALSE
Margarornis_rubiginosus,TRUE
Premnoplex_tatei,TRUE
Premnoplex_brunnescens,TRUE
Xenops_milleri,TRUE
Pygarrhichas_albogularis,TRUE
Ochetorhynchus_melanura,TRUE
Ochetorhynchus_andaecola,TRUE
Ochetorhynchus_phoenicurus,TRUE
Ochetorhynchus_ruficaudus,TRUE
Sclerurus_scansor,TRUE
Sclerurus_guatemalensis,TRUE
Sclerurus_albigularis,FALSE
Sclerurus_mexicanus,TRUE
Sclerurus_rufigularis,FALSE
Sclerurus_caudacutus,FALSE
Geositta_poeciloptera,TRUE
Geositta_crassirostris,TRUE
Geositta_rufipennis,TRUE
Geositta_punensis,TRUE
Geositta_maritima,TRUE
Geositta_antarctica,TRUE
Geositta_isabellina,TRUE
Geositta_saxicolina,TRUE
Geositta_peruviana,TRUE
Geositta_cunicularia,TRUE
Geositta_tenuirostris,TRUE
Chamaeza_meruloides,TRUE
Chamaeza_nobilis,TRUE
Chamaeza_ruficauda,FALSE
Chamaeza_mollissima,TRUE
Chamaeza_turdina,FALSE
Chamaeza_campanisona,TRUE
Formicarius_moniliger,FALSE
Formicarius_rufipectus,FALSE
Formicarius_nigricapillus,TRUE
Formicarius_analis,TRUE
Formicarius_colma,TRUE
Formicarius_rufifrons,FALSE
Eugralla_paradoxa,TRUE
Scytalopus_vicinior,TRUE
Scytalopus_bolivianus,FALSE
Scytalopus_griseicollis,TRUE
Scytalopus_simonsi,FALSE
Scytalopus_micropterus,TRUE
Scytalopus_femoralis,TRUE
Scytalopus_pachecoi,FALSE
Scytalopus_latrans,TRUE
Scytalopus_stilesi,FALSE
Scytalopus_rodriguezi,FALSE
Scytalopus_speluncae,TRUE
Scytalopus_robbinsi,FALSE
Scytalopus_novacapitalis,TRUE
Scytalopus_iraiensis,TRUE
Scytalopus_chocoensis,FALSE
Scytalopus_panamensis,FALSE
Scytalopus_canus,TRUE
Scytalopus_affinis,TRUE
Scytalopus_fuscus,TRUE
Scytalopus_zimmeri,TRUE
Scytalopus_superciliaris,TRUE
Scytalopus_macropus,FALSE
Scytalopus_spillmanni,TRUE
Scytalopus_latebricola,TRUE
Scytalopus_argentifrons,TRUE
Scytalopus_parvirostris,TRUE
Scytalopus_altirostris,FALSE
Scytalopus_urubambae,FALSE
Scytalopus_atratus,TRUE
Scytalopus_caracae,FALSE
Scytalopus_parkeri,FALSE
Scytalopus_unicolor,TRUE
Scytalopus_magellanicus,TRUE
Scytalopus_sanctaemartae,FALSE
Scytalopus_meridanus,FALSE
Scytalopus_schulenbergi,TRUE
Scytalopus_acutirostris,FALSE
Myornis_senilis,TRUE
Eleoscytalopus_indigoticus,TRUE
Eleoscytalopus_psychopompus,TRUE
Merulaxis_stresemanni,FALSE
Merulaxis_ater,TRUE
Pteroptochos_megapodius,TRUE
Scelorchilus_albicollis,FALSE
Scelorchilus_rubecula,TRUE
Pteroptochos_tarnii,TRUE
Pteroptochos_castaneus,TRUE
Psilorhamphus_guttatus,TRUE
Liosceles_thoracicus,TRUE
Rhinocrypta_lanceolata,TRUE
Teledromas_fuscus,TRUE
Acropternis_orthonyx,TRUE
Grallaria_rufula,TRUE
Grallaria_ridgelyi,FALSE
Grallaria_blakei,TRUE
Grallaria_flavotincta,FALSE
Grallaria_rufocinerea,FALSE
Grallaria_chthonia,FALSE
Grallaria_andicolus,TRUE
Grallaria_eludens,TRUE
Grallaria_dignissima,TRUE
Grallaria_quitensis,FALSE
Grallaria_albigula,FALSE
Grallaria_hypoleuca,TRUE
Grallaria_watkinsi,TRUE
Grallaria_ruficapilla,TRUE
Grallaria_erythroleuca,FALSE
Grallaria_excelsa,FALSE
Grallaria_nuchalis,TRUE
Grallaria_carrikeri,FALSE
Grallaria_gigantea,FALSE
Grallaria_kaestneri,FALSE
Grallaria_milleri,FALSE
Grallaria_alleni,FALSE
Grallaria_squamigera,TRUE
Grallaria_bangsi,FALSE
Grallaria_erythrotis,FALSE
Grallaria_guatimalensis,TRUE
Grallaria_griseonucha,FALSE
Grallaria_varia,TRUE
Grallaria_capitalis,FALSE
Grallaria_przewalskii,FALSE
Grallaria_haplonota,FALSE
Hylopezus_ochroleucus,TRUE
Hylopezus_macularius,FALSE
Hylopezus_auricularis,FALSE
Hylopezus_berlepschi,TRUE
Hylopezus_perspicillatus,FALSE
Hylopezus_fulviventris,TRUE
Hylopezus_dives,FALSE
Hylopezus_nattereri,FALSE
Myrmothera_simplex,TRUE
Myrmothera_campanisona,TRUE
Grallaricula_ferrugineipectus,FALSE
Grallaricula_cucullata,FALSE
Grallaricula_flavirostris,TRUE
Grallaricula_loricata,FALSE
Grallaricula_peruviana,FALSE
Grallaricula_lineifrons,TRUE
Grallaricula_nana,TRUE
Grallaricula_ochraceifrons,FALSE
Menura_novaehollandiae,TRUE
Menura_alberti,FALSE
Atrichornis_rufescens,FALSE
Atrichornis_clamosus,TRUE
Ailuroedus_melanotis,TRUE
Ailuroedus_buccoides,FALSE
Ailuroedus_crassirostris,TRUE
