Genus,Species,Subspecies,Family,Order,Common_Name,Name_In_Tree,Sampled,DNA_In_Tree,Extinct_Extant,Status_Species,DAISIE_Status_Species,Remove_Species
Mantidactylus,betsileanus,None,Mantellidae,Anura,None,Mantidactylus_betsileanus,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,biporus,None,Mantellidae,Anura,None,Mantidactylus_biporus,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,bourgati,None,Mantellidae,Anura,None,Mantidactylus_bourgati,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Mantidactylus,brevipalmatus,None,Mantellidae,Anura,None,Mantidactylus_brevipalmatus,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,charlotteae,None,Mantellidae,Anura,None,Mantidactylus_charlotteae,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,cowanii,None,Mantellidae,Anura,None,Mantidactylus_cowanii,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,curtus,None,Mantellidae,Anura,None,Mantidactylus_curtus,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,delormei,None,Mantellidae,Anura,None,Mantidactylus_delormei,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,femoralis,None,Mantellidae,Anura,None,Mantidactylus_femoralis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,grandidieri,None,Mantellidae,Anura,None,Mantidactylus_grandidieri,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,guttulatus,None,Mantellidae,Anura,None,Mantidactylus_guttulatus,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,lugubris,None,Mantellidae,Anura,None,Mantidactylus_lugubris,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,madecassus,None,Mantellidae,Anura,None,Mantidactylus_madecassus,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,majori,None,Mantellidae,Anura,None,Mantidactylus_majori,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,melanopleura,None,Mantellidae,Anura,None,Mantidactylus_melanopleura,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,mocquardi,None,Mantellidae,Anura,None,Mantidactylus_mocquardi,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,noralottae,None,Mantellidae,Anura,None,Mantidactylus_noralottae,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,opiparis,None,Mantellidae,Anura,None,Mantidactylus_opiparis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,paidroa,None,Mantellidae,Anura,None,Mantidactylus_paidroa,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,pauliani,None,Mantellidae,Anura,None,Mantidactylus_pauliani,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,petakorona,None,Mantellidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Mantidactylus,radaka,None,Mantellidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Mantidactylus,schulzi,None,Mantellidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Mantidactylus,tricinctus,None,Mantellidae,Anura,None,Mantidactylus_tricinctus,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Mantidactylus,ulcerosus,None,Mantellidae,Anura,None,Mantidactylus_ulcerosus,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,zipperi,None,Mantellidae,Anura,None,Mantidactylus_zipperi,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Mantidactylus,zolitschka,None,Mantellidae,Anura,None,Mantidactylus_zolitschka,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Spinomantis,aglavei,None,Mantellidae,Anura,None,Spinomantis_aglavei,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Spinomantis,beckei,None,Mantellidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Spinomantis,bertini,None,Mantellidae,Anura,None,Spinomantis_bertini,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Spinomantis,brunae,None,Mantellidae,Anura,Bruna's Madagascan stream frog,Spinomantis_brunae,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Spinomantis,elegans,None,Mantellidae,Anura,None,Spinomantis_elegans,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Spinomantis,fimbriatus,None,Mantellidae,Anura,None,Spinomantis_fimbriatus,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Spinomantis,guibei,None,Mantellidae,Anura,None,Spinomantis_guibei,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Spinomantis,massi,None,Mantellidae,Anura,None,Spinomantis_massi,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Spinomantis,microtis,None,Mantellidae,Anura,None,Spinomantis_microtis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Spinomantis,mirus,None,Mantellidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Spinomantis,nussbaumi,None,Mantellidae,Anura,None,Spinomantis_nussbaumi,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Spinomantis,peraccae,None,Mantellidae,Anura,None,Spinomantis_peraccae,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Spinomantis,phantasticus,None,Mantellidae,Anura,None,Spinomantis_phantasticus,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Spinomantis,tavaratra,None,Mantellidae,Anura,None,Spinomantis_tavaratra,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Tsingymantis,antitra,None,Mantellidae,Anura,None,Tsingymantis_antitra,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Wakea,madinika,None,Mantellidae,Anura,None,Wakea_madinika,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anilany,helenae,None,Microhylidae,Anura,None,Stumpffia_helenae,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,boulengerii,None,Microhylidae,Anura,None,Anodonthyla_boulengerii,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,emilei,None,Microhylidae,Anura,None,Anodonthyla_emilei,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,eximia,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Anodonthyla,hutchisoni,None,Microhylidae,Anura,None,Anodonthyla_hutchisoni,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,jeanbai,None,Microhylidae,Anura,None,Anodonthyla_jeanbai,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,montana,None,Microhylidae,Anura,None,Anodonthyla_montana,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,moramora,None,Microhylidae,Anura,None,Anodonthyla_moramora,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,nigrigularis,None,Microhylidae,Anura,None,Anodonthyla_nigrigularis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,pollicaris,None,Microhylidae,Anura,None,Anodonthyla_pollicaris,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,rouxae,None,Microhylidae,Anura,None,Anodonthyla_rouxae,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,theoi,None,Microhylidae,Anura,None,Anodonthyla_theoi,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Anodonthyla,vallani,None,Microhylidae,Anura,None,Anodonthyla_vallani,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Cophyla,berara,None,Microhylidae,Anura,None,Cophyla_berara,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Cophyla,fortuna,None,Microhylidae,Anura,Lucky Cophyla,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Cophyla,maharipeo,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Cophyla,noromalalae,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Cophyla,occultans,None,Microhylidae,Anura,None,Cophyla_occultans,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Cophyla,phyllodactyla,None,Microhylidae,Anura,None,Cophyla_phyllodactyla,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Cophyla,puellarum,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Madecassophryne,truebae,None,Microhylidae,Anura,None,Madecassophryne_truebae,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Mini,ature,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Mini,mum,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Mini,scule,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Platypelis,alticola,None,Microhylidae,Anura,None,Platypelis alticola,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Platypelis,ando,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Platypelis,barbouri,None,Microhylidae,Anura,None,Platypelis_barbouri,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Platypelis,cowanii,None,Microhylidae,Anura,Betsileo Giant Treefrog,Platypelis_cowanii,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Platypelis,grandis,None,Microhylidae,Anura,None,Platypelis_grandis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Platypelis,karenae,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Platypelis,laetus,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Platypelis,mavomavo,None,Microhylidae,Anura,Yellowish Tree Cophyline Frog (English),Platypelis_mavomavo,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Platypelis,milloti,None,Microhylidae,Anura,None,Platypelis_milloti,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Platypelis,olgae,None,Microhylidae,Anura,None,Platypelis_olgae,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Platypelis,pollicaris,None,Microhylidae,Anura,None,Platypelis_pollicaris,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Platypelis,ranjomena,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Platypelis,ravus,None,Microhylidae,Anura,None,Platypelis_ravus,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Platypelis,tetra,None,Microhylidae,Anura,Four-spotted tree cophyline frog (English),Platypelis_tetra,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Platypelis,tsaratananaensis,None,Microhylidae,Anura,None,Platypelis_tsaratananaensis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Platypelis,tuberifera,None,Microhylidae,Anura,None,Platypelis_tuberifera,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,alluaudi,None,Microhylidae,Anura,None,Rhombophryne_alluaudi,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,angulifera,None,Microhylidae,Anura,Werner's Digging Frog,Plethodontohyla_angulifera,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,bipunctata,None,Microhylidae,Anura,None,Plethodontohyla_bipunctata,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,brevipes,None,Microhylidae,Anura,None,Plethodontohyla_brevipes,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,fonetana,None,Microhylidae,Anura,None,Plethodontohyla_fonetana,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,guentheri,None,Microhylidae,Anura,None,Plethodontohyla_guentheri,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,inguinalis,None,Microhylidae,Anura,None,Plethodontohyla_inguinalis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,laevis,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,mihanika,None,Microhylidae,Anura,None,Plethodontohyla_mihanika,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,notosticta,None,Microhylidae,Anura,Mahanoro Digging Frog,Plethodontohyla_notosticta,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,ocellata,None,Microhylidae,Anura,None,Plethodontohyla_ocellata,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Plethodontohyla,tuberata,None,Microhylidae,Anura,None,Plethodontohyla_tuberata,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Rhombophryne,botabota,None,Microhylidae,Anura,Chubby diamond frog,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,coronata,None,Microhylidae,Anura,None,Rhombophryne_coronata,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Rhombophryne,coudreaui,None,Microhylidae,Anura,None,Rhombophryne_coudreaui,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Rhombophryne,diadema,None,Microhylidae,Anura,Diadem saw-browed frog,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,ellae,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,guentherpetersi,None,Microhylidae,Anura,None,Rhombophryne_guentherpetersi,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,laevipes,None,Microhylidae,Anura,None,Rhombophryne_laevipes,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Rhombophryne,longicrus,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,mangabensis,None,Microhylidae,Anura,None,Rhombophryne_mangabensis,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,matavy,None,Microhylidae,Anura,None,Rhombophryne_matavy,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,minuta,None,Microhylidae,Anura,None,Rhombophryne_minuta,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Rhombophryne,nilevina,None,Microhylidae,Anura,Buried Diamond Frog,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,ornata,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,proportionalis,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,regalis,None,Microhylidae,Anura,Regal saw-browed diamond frog,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,savaka,None,Microhylidae,Anura,Savaka diamond frog,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,serratopalpebrosa,None,Microhylidae,Anura,None,Rhombophryne_serratopalpebrosa,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Rhombophryne,tany,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Rhombophryne,testudo,None,Microhylidae,Anura,None,Rhombophryne_testudo,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Rhombophryne,vaventy,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,achillei,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,analamaina,None,Microhylidae,Anura,None,Stumpffia_analamaina,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,analanjirofo,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,angeluci,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,be,None,Microhylidae,Anura,None,Stumpffia_be,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,betampona,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,contumelia,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,davidattenboroughi,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,diutissima,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,dolchi,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,edmondsi,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,froschaueri,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,fusca,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,garraffoi,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,gimmeli,None,Microhylidae,Anura,None,Stumpffia_gimmeli,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,grandis,None,Microhylidae,Anura,None,Stumpffia_grandis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,hara,None,Microhylidae,Anura,None,Stumpffia_hara,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,huwei,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,iharana,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,jeannoeli,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,kibomena,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,larinki,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,madagascariensis,None,Microhylidae,Anura,None,Stumpffia_madagascariensis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,makira,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,maledicta,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,mamitika,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,megsoni,None,Microhylidae,Anura,None,Stumpffia_megsoni,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,meikeae,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,miery,None,Microhylidae,Anura,None,Stumpffia_miery,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,miovaova,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,nigrorubra,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,obscoena,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,pardus,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,psologlossa,None,Microhylidae,Anura,None,Stumpffia_psologlossa,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,pygmaea,None,Microhylidae,Anura,None,Stumpffia_pygmaea,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,roseifemoralis,None,Microhylidae,Anura,None,Stumpffia_roseifemoralis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,sorata,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,spandei,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Stumpffia,staffordi,None,Microhylidae,Anura,None,Stumpffia_staffordi,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,tetradactyla,None,Microhylidae,Anura,None,Stumpffia_tetradactyla,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,tridactyla,None,Microhylidae,Anura,None,Stumpffia_tridactyla,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Stumpffia,yanniki,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Dyscophus,antongilii,None,Microhylidae,Anura,Tomato Frog,Dyscophus_antongilii,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Dyscophus,guineti,None,Microhylidae,Anura,None,Dyscophus_guineti,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Dyscophus,insularis,None,Microhylidae,Anura,None,Dyscophus_insularis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Paradoxophyla,palmata,None,Microhylidae,Anura,None,Paradoxophyla_palmata,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Paradoxophyla,tiarano,None,Microhylidae,Anura,None,Paradoxophyla_tiarano,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Scaphiophryne,boribory,None,Microhylidae,Anura,None,Scaphiophryne_boribory,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Scaphiophryne,brevis,None,Microhylidae,Anura,Brown Rain Frog,Scaphiophryne_brevis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Scaphiophryne,calcarata,None,Microhylidae,Anura,None,Scaphiophryne_calcarata,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Scaphiophryne,gottlebei,None,Microhylidae,Anura,Gottlebe's Narrow-mouthed Frog; Sahon'orana (in Malagasy),Scaphiophryne_gottlebei,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Scaphiophryne,madagascariensis,None,Microhylidae,Anura,None,Scaphiophryne_madagascariensis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Scaphiophryne,marmorata,None,Microhylidae,Anura,None,Scaphiophryne_marmorata,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Scaphiophryne,matsoko,None,Microhylidae,Anura,None,NA,FALSE,FALSE,Extant,Endemic,Endemic,FALSE
Scaphiophryne,menabensis,None,Microhylidae,Anura,None,Scaphiophryne_menabensis,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Scaphiophryne,obscura,None,Microhylidae,Anura,None,Scaphiophryne_obscura,TRUE,FALSE,Extant,Endemic,Endemic,FALSE
Scaphiophryne,spinosa,None,Microhylidae,Anura,None,Scaphiophryne_spinosa,TRUE,TRUE,Extant,Endemic,Endemic,FALSE
Ptychadena,mascareniensis,None,Ptychadenidae,Anura,Mascarene ridged frog,Ptychadena_mascareniensis,TRUE,TRUE,Extant,Non-endemic,Non-endemic,FALSE
